date,country,countryCode,province,city,confirmed,suspected,cured,dead,Days,net_confirmed,provinceCode,cityCode
2020-02-09,中国,CN,Hubei Province,Suizhou,984,0,23,9,63.0,952.0,,
2020-02-09,中国,CN,Liaoning Province,Sunny,6,0,0,0,63.0,6.0,,
2020-02-09,中国,CN,Jiangsu Province,Suqian,12,0,0,0,63.0,12.0,,
2020-02-09,中国,CN,Jiangsu Province,Suzhou,75,0,11,0,63.0,64.0,,
2020-02-09,中国,CN,Anhui Province,Suzhou,28,0,2,0,63.0,26.0,,
2020-02-09,中国,CN,Shandong Province,Tai'an,24,0,1,0,63.0,23.0,,
2020-02-09,中国,CN,Shanxi Province,Taiyuan,15,0,1,0,63.0,14.0,,
2020-02-09,中国,CN,Jiangsu Province,Taizhou,30,0,4,0,63.0,26.0,,
2020-02-09,中国,CN,Zhejiang Province,Taizhou,138,0,27,0,63.0,111.0,,
2020-02-09,中国,CN,Hebei Province,Tangshan,27,0,2,0,63.0,25.0,,
2020-02-09,中国,CN,Shandong Province,Texas,30,0,4,0,63.0,26.0,,
2020-02-09,中国,CN,Hubei Province,Tianmen,197,0,10,10,63.0,177.0,,
2020-02-09,中国,CN,Gansu province,Tianshui,12,0,1,0,63.0,11.0,,
2020-02-09,中国,CN,Liaoning Province,Tieling,4,0,0,0,63.0,4.0,,
2020-02-09,中国,CN,Shaanxi Province,Tongchuan,8,0,4,0,63.0,4.0,,
2020-02-09,中国,CN,Jilin Province,Tonghua,3,0,0,0,63.0,3.0,,
2020-02-09,中国,CN,Inner Mongolia Autonomous Region,Tongliao,3,0,0,0,63.0,3.0,,
2020-02-09,中国,CN,Anhui Province,Tongling,24,0,7,0,63.0,17.0,,
2020-02-09,中国,CN,Guizhou Province,Tongren,7,0,2,0,63.0,5.0,,
2020-02-09,中国,CN,Xinjiang Uygur Autonomous Region,Turpan,1,0,0,0,63.0,1.0,,
2020-02-09,中国,CN,Xinjiang Uygur Autonomous Region,Urumqi,20,0,0,0,63.0,20.0,,
2020-02-09,中国,CN,Hainan,Wanning,12,0,0,0,63.0,12.0,,
2020-02-09,中国,CN,Shandong Province,Weifang,36,0,2,0,63.0,34.0,,
2020-02-09,中国,CN,Shandong Province,Weihai,34,0,8,0,63.0,26.0,,
2020-02-09,中国,CN,Shaanxi Province,Weinan,13,0,0,0,63.0,13.0,,
2020-02-09,中国,CN,Hainan,Wenchang,3,0,0,0,63.0,3.0,,
2020-02-09,中国,CN,Zhejiang Province,Wenzhou,448,0,78,0,63.0,370.0,,
2020-02-09,中国,CN,Inner Mongolia Autonomous Region,Wuhai,2,0,0,0,63.0,2.0,,
2020-02-09,中国,CN,Hubei Province,Wuhan,14982,0,841,608,63.0,13533.0,,
2020-02-09,中国,CN,Anhui Province,Wuhu,29,0,3,0,63.0,26.0,,
2020-02-09,中国,CN,Xinjiang Uygur Autonomous Region,Wujiaqu,1,0,0,0,63.0,1.0,,
2020-02-09,中国,CN,Inner Mongolia Autonomous Region,Wulanchabu,3,0,0,0,63.0,3.0,,
2020-02-09,中国,CN,Jiangsu Province,Wuxi,38,0,4,0,63.0,34.0,,
2020-02-09,中国,CN,Ningxia Hui Autonomous Region,Wuzhong,10,0,4,0,63.0,6.0,,
2020-02-09,中国,CN,Guangxi Zhuang Autonomous Region,Wuzhou,5,0,3,0,63.0,2.0,,
2020-02-09,中国,CN,Shaanxi Province,Xi'an,96,0,10,0,63.0,86.0,,
2020-02-09,中国,CN,Fujian Province,Xiamen,25,0,2,0,63.0,23.0,,
2020-02-09,中国,CN,Hunan Province,Xiangtan,28,0,11,0,63.0,17.0,,
2020-02-09,中国,CN,Hubei Province,Xiangyang,988,0,40,7,63.0,941.0,,
2020-02-09,中国,CN,Hubei Province,Xianning,493,0,23,4,63.0,466.0,,
2020-02-09,中国,CN,Hubei Province,Xiantao,379,0,16,5,63.0,358.0,,
2020-02-09,中国,CN,Shaanxi Province,Xianyang,16,0,2,0,63.0,14.0,,
2020-02-09,中国,CN,Hubei Province,Xiaogan,2436,0,50,29,63.0,2357.0,,
2020-02-09,中国,CN,Hebei Province,Xingtai,21,0,4,1,63.0,16.0,,
2020-02-09,中国,CN,Qinghai Province,Xining,15,0,3,0,63.0,12.0,,
2020-02-09,中国,CN,Henan Province,Xinxiang,44,0,6,1,63.0,37.0,,
2020-02-09,中国,CN,Henan Province,Xinyang,205,0,28,0,63.0,177.0,,
2020-02-09,中国,CN,Jiangxi,Xinyu,100,0,13,0,63.0,87.0,,
2020-02-09,中国,CN,Shanxi Province,Xinzhou,6,0,0,0,63.0,6.0,,
2020-02-09,中国,CN,Anhui Province,Xuancheng,5,0,2,0,63.0,3.0,,
2020-02-09,中国,CN,Henan Province,Xuchang,31,0,2,0,63.0,29.0,,
2020-02-09,中国,CN,Jiangsu Province,Xuzhou,56,0,8,0,63.0,48.0,,
2020-02-09,中国,CN,Sichuan Province,Ya'an,6,0,1,0,63.0,5.0,,
2020-02-09,中国,CN,Shaanxi Province,Yan'an,8,0,1,0,63.0,7.0,,
2020-02-09,中国,CN,Jiangsu Province,Yancheng,17,0,3,0,63.0,14.0,,
2020-02-09,中国,CN,Guangdong Province,Yangjiang,13,0,1,0,63.0,12.0,,
2020-02-09,中国,CN,Shanxi Province,Yangquan,4,0,0,0,63.0,4.0,,
2020-02-09,中国,CN,Jiangsu Province,Yangzhou,18,0,2,0,63.0,16.0,,
2020-02-09,中国,CN,Shandong Province,Yantai,37,0,2,0,63.0,35.0,,
2020-02-09,中国,CN,Hubei Province,Yellowstone,760,0,61,2,63.0,697.0,,
2020-02-09,中国,CN,Sichuan Province,Yibin,9,0,3,0,63.0,6.0,,
2020-02-09,中国,CN,Hubei Province,Yichang,711,0,36,8,63.0,667.0,,
2020-02-09,中国,CN,Jiangxi,Yichun,74,0,6,0,63.0,68.0,,
2020-02-09,中国,CN,Ningxia Hui Autonomous Region,Yinchuan,28,0,5,0,63.0,23.0,,
2020-02-09,中国,CN,Liaoning Province,Yingkou,1,0,0,0,63.0,1.0,,
2020-02-09,中国,CN,Jiangxi,Yingtan,11,0,1,0,63.0,10.0,,
2020-02-09,中国,CN,Hunan Province,Yiyang,46,0,15,0,63.0,31.0,,
2020-02-09,中国,CN,Hunan Province,Yongzhou,40,0,13,0,63.0,27.0,,
2020-02-09,中国,CN,Hunan Province,Yueyang,115,0,17,1,63.0,97.0,,
2020-02-09,中国,CN,Guangxi Zhuang Autonomous Region,Yulin,9,0,1,0,63.0,8.0,,
2020-02-09,中国,CN,Shaanxi Province,Yulin,3,0,0,0,63.0,3.0,,
2020-02-09,中国,CN,Shanxi Province,Yuncheng,18,0,4,0,63.0,14.0,,
2020-02-09,中国,CN,Yunnan Province,Yuxi,14,0,2,0,63.0,12.0,,
2020-02-09,中国,CN,Shandong Province,Zaozhuang,21,0,1,0,63.0,20.0,,
2020-02-09,中国,CN,Hunan Province,Zhangjiajie,5,0,2,0,63.0,3.0,,
2020-02-09,中国,CN,Hebei Province,Zhangjiakou,14,0,2,0,63.0,12.0,,
2020-02-09,中国,CN,Gansu province,Zhangye,2,0,1,0,63.0,1.0,,
2020-02-09,中国,CN,Fujian Province,Zhangzhou,16,0,3,0,63.0,13.0,,
2020-02-09,中国,CN,Guangdong Province,Zhanjiang,21,0,6,0,63.0,15.0,,
2020-02-09,中国,CN,Guangdong Province,Zhaoqing,14,0,3,1,63.0,10.0,,
2020-02-09,中国,CN,Yunnan Province,Zhaotong,12,0,1,0,63.0,11.0,,
2020-02-09,中国,CN,Henan Province,Zhengzhou,126,0,33,0,63.0,93.0,,
2020-02-09,中国,CN,Jiangsu Province,Zhenjiang,12,0,1,0,63.0,11.0,,
2020-02-09,中国,CN,Guangdong Province,Zhongshan,51,0,14,0,63.0,37.0,,
2020-02-09,中国,CN,Ningxia Hui Autonomous Region,Zhongwei,3,0,2,0,63.0,1.0,,
2020-02-09,中国,CN,Henan Province,Zhoukou,62,0,11,0,63.0,51.0,,
2020-02-09,中国,CN,Zhejiang Province,Zhoushan,7,0,5,0,63.0,2.0,,
2020-02-09,中国,CN,Guangdong Province,Zhuhai,83,0,4,0,63.0,79.0,,
2020-02-09,中国,CN,Henan Province,Zhumadian,116,0,14,0,63.0,102.0,,
2020-02-09,中国,CN,Hunan Province,Zhuzhou,58,0,10,0,63.0,48.0,,
2020-02-09,中国,CN,Shandong Province,Zibo,16,0,1,0,63.0,15.0,,
2020-02-09,中国,CN,Sichuan Province,Zigong,9,0,2,0,63.0,7.0,,
2020-02-09,中国,CN,Sichuan Province,Ziyang,3,0,1,0,63.0,2.0,,
2020-02-09,中国,CN,Guizhou Province,Zunyi,15,0,1,0,63.0,14.0,,
2020-02-09,中国,CN,Guangxi Zhuang Autonomous Region,guest,7,0,0,0,63.0,7.0,,
2020-02-09,中国,CN,Gansu province,silver,4,0,0,0,63.0,4.0,,
2020-02-09,中国,CN,Shandong Province,sunshine,15,0,2,0,63.0,13.0,,
2020-02-09,德国,DE,,,14,0,0,0,63.0,14.0,,
2020-02-09,西班牙,ES,,,2,0,0,0,63.0,2.0,,
2020-02-09,芬兰,FI,,,1,0,1,0,63.0,0.0,,
2020-02-09,法国,FR,,,11,0,0,0,63.0,11.0,,
2020-02-09,英国,GB,,,4,0,0,0,63.0,4.0,,
2020-02-09,印度,IN,,,3,0,0,0,63.0,3.0,,
2020-02-09,意大利,IT,,,3,0,0,0,63.0,3.0,,
2020-02-09,日本,JP,,,89,0,1,0,63.0,88.0,,
2020-02-09,柬埔寨,KH,,,1,0,0,0,63.0,1.0,,
2020-02-09,韩国,KR,,,27,0,3,0,63.0,24.0,,
2020-02-09,斯里兰卡,LK,,,1,0,1,0,63.0,0.0,,
2020-02-09,马来西亚,MY,,,17,0,2,0,63.0,15.0,,
2020-02-09,尼泊尔,NP,,,1,0,0,0,63.0,1.0,,
2020-02-09,菲律宾,PH,,,3,0,0,1,63.0,2.0,,
2020-02-09,俄罗斯,RU,,,2,0,0,0,63.0,2.0,,
2020-02-09,瑞典,SE,,,1,0,0,0,63.0,1.0,,
2020-02-09,新加坡,SG,,,43,0,2,0,63.0,41.0,,
2020-02-09,泰国,TH,,,32,0,8,0,63.0,24.0,,
2020-02-09,美国,US,,,12,0,3,0,63.0,9.0,,
2020-02-09,越南,VN,,,14,0,3,0,63.0,11.0,,
2020-02-10,阿联酋,AE,,,7,0,0,0,64.0,7.0,,
2020-02-10,澳大利亚,AU,,,15,0,3,0,64.0,12.0,,
2020-02-10,比利时,BE,,,1,0,0,0,64.0,1.0,,
2020-02-10,加拿大,CA,,,7,0,1,0,64.0,6.0,,
2020-02-10,中国,CN,,,42708,21675,3998,1017,64.0,37693.0,,
2020-02-10,中国,CN,Beijing,,342,0,48,3,64.0,291.0,,
2020-02-10,中国,CN,Tianjin,,95,0,8,2,64.0,85.0,,
2020-02-10,中国,CN,Hebei Province,,239,0,41,2,64.0,196.0,,
2020-02-10,中国,CN,Shanxi Province,,122,0,26,0,64.0,96.0,,
2020-02-10,中国,CN,Inner Mongolia Autonomous Region,,58,0,5,0,64.0,53.0,,
2020-02-10,中国,CN,Liaoning Province,,108,0,17,0,64.0,91.0,,
2020-02-10,中国,CN,Jilin Province,,81,0,13,1,64.0,67.0,,
2020-02-10,中国,CN,Heilongjiang Province,,360,0,27,8,64.0,325.0,,
2020-02-10,中国,CN,Shanghai,,302,0,48,1,64.0,253.0,,
2020-02-10,中国,CN,Jiangsu Province,,515,0,84,0,64.0,431.0,,
2020-02-10,中国,CN,Zhejiang Province,,1117,0,250,0,64.0,867.0,,
2020-02-10,中国,CN,Anhui Province,,860,0,88,4,64.0,768.0,,
2020-02-10,中国,CN,Fujian Province,,267,0,39,0,64.0,228.0,,
2020-02-10,中国,CN,Jiangxi,,804,0,127,1,64.0,676.0,,
2020-02-10,中国,CN,Shandong Province,,486,0,71,1,64.0,414.0,,
2020-02-10,中国,CN,Henan Province,,1105,0,198,7,64.0,900.0,,
2020-02-10,中国,CN,Hubei Province,,31728,0,2222,974,64.0,28532.0,,
2020-02-10,中国,CN,Hunan Province,,912,0,213,1,64.0,698.0,,
2020-02-10,中国,CN,Guangdong Province,,1177,0,181,1,64.0,995.0,,
2020-02-10,中国,CN,Guangxi Zhuang Autonomous Region,,215,0,30,1,64.0,184.0,,
2020-02-10,中国,CN,Hainan,,142,0,19,3,64.0,120.0,,
2020-02-10,中国,CN,Chongqing,,486,0,66,2,64.0,418.0,,
2020-02-10,中国,CN,Sichuan Province,,417,0,82,1,64.0,334.0,,
2020-02-10,中国,CN,Guizhou Province,,118,0,10,1,64.0,107.0,,
2020-02-10,中国,CN,Yunnan Province,,149,0,19,0,64.0,130.0,,
2020-02-10,中国,CN,Tibet Autonomous Region,,1,0,0,0,64.0,1.0,,
2020-02-10,中国,CN,Shaanxi Province,,213,0,26,0,64.0,187.0,,
2020-02-10,中国,CN,Gansu province,,86,0,21,2,64.0,63.0,,
2020-02-10,中国,CN,Qinghai Province,,18,0,3,0,64.0,15.0,,
2020-02-10,中国,CN,Ningxia Hui Autonomous Region,,53,0,14,0,64.0,39.0,,
2020-02-10,中国,CN,Xinjiang Uygur Autonomous Region,,55,0,0,0,64.0,55.0,,
2020-02-10,中国,CN,Taiwan,,18,0,1,0,64.0,17.0,,
2020-02-10,中国,CN,Hongkong,,42,0,0,1,64.0,41.0,,
2020-02-10,中国,CN,Macao,,10,0,1,0,64.0,9.0,,
2020-02-10,中国,CN,Anhui Province,Anqing,78,0,15,0,64.0,63.0,,
2020-02-10,中国,CN,Liaoning Province,Anshan,3,0,0,0,64.0,3.0,,
2020-02-10,中国,CN,Guizhou Province,Anshun,4,0,0,0,64.0,4.0,,
2020-02-10,中国,CN,Henan Province,Anyang,45,0,10,0,64.0,35.0,,
2020-02-10,中国,CN,Jilin Province,Baicheng,1,0,0,0,64.0,1.0,,
2020-02-10,中国,CN,Guangxi Zhuang Autonomous Region,Baise,3,0,0,0,64.0,3.0,,
2020-02-10,中国,CN,Hebei Province,Baoding,26,0,9,0,64.0,17.0,,
2020-02-10,中国,CN,Shaanxi Province,Baoji,13,0,2,0,64.0,11.0,,
2020-02-10,中国,CN,Yunnan Province,Baoshan,9,0,0,0,64.0,9.0,,
2020-02-10,中国,CN,Inner Mongolia Autonomous Region,Baotou,11,0,0,0,64.0,11.0,,
2020-02-10,中国,CN,Inner Mongolia Autonomous Region,Bayannaoer,6,0,0,0,64.0,6.0,,
2020-02-10,中国,CN,Sichuan Province,Bazhong,22,0,1,0,64.0,21.0,,
2020-02-10,中国,CN,Anhui Province,Bengbu,126,0,2,3,64.0,121.0,,
2020-02-10,中国,CN,Liaoning Province,Benxi,3,0,0,0,64.0,3.0,,
2020-02-10,中国,CN,Guizhou Province,Bijie,21,0,0,0,64.0,21.0,,
2020-02-10,中国,CN,Shandong Province,Binzhou,11,0,4,0,64.0,7.0,,
2020-02-10,中国,CN,Anhui Province,Bozhou,92,0,7,0,64.0,85.0,,
2020-02-10,中国,CN,Hebei Province,Cangzhou,28,0,10,1,64.0,17.0,,
2020-02-10,中国,CN,Guangdong Province,Canton,314,0,43,0,64.0,271.0,,
2020-02-10,中国,CN,Jilin Province,Changchun,39,0,6,0,64.0,33.0,,
2020-02-10,中国,CN,Hunan Province,Changde,72,0,15,0,64.0,57.0,,
2020-02-10,中国,CN,Hunan Province,Changsha,213,0,39,0,64.0,174.0,,
2020-02-10,中国,CN,Shanxi Province,Changzhi,7,0,0,0,64.0,7.0,,
2020-02-10,中国,CN,Jiangsu Province,Changzhou,31,0,6,0,64.0,25.0,,
2020-02-10,中国,CN,Guangdong Province,Chaozhou,5,0,0,0,64.0,5.0,,
2020-02-10,中国,CN,Hebei Province,Chengde,7,0,1,0,64.0,6.0,,
2020-02-10,中国,CN,Sichuan Province,Chengdu,123,0,39,1,64.0,83.0,,
2020-02-10,中国,CN,Hunan Province,Chenzhou,32,0,13,0,64.0,19.0,,
2020-02-10,中国,CN,Inner Mongolia Autonomous Region,Chifeng,4,0,1,0,64.0,3.0,,
2020-02-10,中国,CN,Anhui Province,Chizhou,15,0,3,0,64.0,12.0,,
2020-02-10,中国,CN,Anhui Province,Chuzhou,12,0,3,0,64.0,9.0,,
2020-02-10,中国,CN,Liaoning Province,Dalian,16,0,3,0,64.0,13.0,,
2020-02-10,中国,CN,Liaoning Province,Dandong,7,0,3,0,64.0,4.0,,
2020-02-10,中国,CN,Hainan,Danzhou,11,0,1,0,64.0,10.0,,
2020-02-10,中国,CN,Heilongjiang Province,Daqing,13,0,0,1,64.0,12.0,,
2020-02-10,中国,CN,Shanxi Province,Datong,11,0,3,0,64.0,8.0,,
2020-02-10,中国,CN,Sichuan Province,Deyang,16,0,0,0,64.0,16.0,,
2020-02-10,中国,CN,Gansu province,Dingxi,8,0,2,0,64.0,6.0,,
2020-02-10,中国,CN,Guangdong Province,Dongguan,60,0,3,0,64.0,57.0,,
2020-02-10,中国,CN,Hainan,East,3,0,0,0,64.0,3.0,,
2020-02-10,中国,CN,Inner Mongolia Autonomous Region,Erdos,11,0,2,0,64.0,9.0,,
2020-02-10,中国,CN,Hubei Province,Ezhou,725,0,48,24,64.0,653.0,,
2020-02-10,中国,CN,Guangxi Zhuang Autonomous Region,Fangchenggang,17,0,1,0,64.0,16.0,,
2020-02-10,中国,CN,Sichuan Province,Florida,28,0,5,0,64.0,23.0,,
2020-02-10,中国,CN,Guangdong Province,Foshan,70,0,4,0,64.0,66.0,,
2020-02-10,中国,CN,Liaoning Province,Fuxin,8,0,0,0,64.0,8.0,,
2020-02-10,中国,CN,Anhui Province,Fuyang,125,0,13,0,64.0,112.0,,
2020-02-10,中国,CN,Fujian Province,Fuzhou,63,0,12,0,64.0,51.0,,
2020-02-10,中国,CN,Jiangxi,Fuzhou,64,0,9,0,64.0,55.0,,
2020-02-10,中国,CN,Jiangxi,Ganzhou,71,0,6,1,64.0,64.0,,
2020-02-10,中国,CN,Jilin Province,Gongzhuling,6,0,1,0,64.0,5.0,,
2020-02-10,中国,CN,Shaanxi Province,Good health,22,0,5,0,64.0,17.0,,
2020-02-10,中国,CN,Sichuan Province,Guang'an,28,0,3,0,64.0,25.0,,
2020-02-10,中国,CN,Sichuan Province,Guangyuan,6,0,1,0,64.0,5.0,,
2020-02-10,中国,CN,Guangxi Zhuang Autonomous Region,Guigang,8,0,0,0,64.0,8.0,,
2020-02-10,中国,CN,Guangxi Zhuang Autonomous Region,Guilin,30,0,5,0,64.0,25.0,,
2020-02-10,中国,CN,Guizhou Province,Guiyang,27,0,1,0,64.0,26.0,,
2020-02-10,中国,CN,Ningxia Hui Autonomous Region,Guyuan,3,0,2,0,64.0,1.0,,
2020-02-10,中国,CN,Shaanxi Province,Hancheng,1,0,0,0,64.0,1.0,,
2020-02-10,中国,CN,Hebei Province,Handan,27,0,3,0,64.0,24.0,,
2020-02-10,中国,CN,Zhejiang Province,Hangzhou,155,0,41,0,64.0,114.0,,
2020-02-10,中国,CN,Shaanxi Province,Hanzhong,21,0,0,0,64.0,21.0,,
2020-02-10,中国,CN,Heilongjiang Province,Harbin,128,0,15,0,64.0,113.0,,
2020-02-10,中国,CN,Henan Province,Hebi,17,0,3,0,64.0,14.0,,
2020-02-10,中国,CN,Guangxi Zhuang Autonomous Region,Hechi,21,0,0,1,64.0,20.0,,
2020-02-10,中国,CN,Anhui Province,Hefei,147,0,15,0,64.0,132.0,,
2020-02-10,中国,CN,Heilongjiang Province,Hegang,5,0,1,0,64.0,4.0,,
2020-02-10,中国,CN,Heilongjiang Province,Heihe,4,0,0,0,64.0,4.0,,
2020-02-10,中国,CN,Hebei Province,Hengshui,8,0,2,0,64.0,6.0,,
2020-02-10,中国,CN,Hunan Province,Hengyang,45,0,16,0,64.0,29.0,,
2020-02-10,中国,CN,Guangdong Province,Heyuan,3,0,1,0,64.0,2.0,,
2020-02-10,中国,CN,Shandong Province,Heze,16,0,5,0,64.0,11.0,,
2020-02-10,中国,CN,Guangxi Zhuang Autonomous Region,Hezhou,4,0,0,0,64.0,4.0,,
2020-02-10,中国,CN,Inner Mongolia Autonomous Region,Hohhot,7,0,0,0,64.0,7.0,,
2020-02-10,中国,CN,Jiangsu Province,Huaian,46,0,5,0,64.0,41.0,,
2020-02-10,中国,CN,Anhui Province,Huaibei,23,0,5,0,64.0,18.0,,
2020-02-10,中国,CN,Hunan Province,Huaihua,39,0,15,0,64.0,24.0,,
2020-02-10,中国,CN,Anhui Province,Huainan,23,0,4,0,64.0,19.0,,
2020-02-10,中国,CN,Hubei Province,Huanggang,2252,0,189,45,64.0,2018.0,,
2020-02-10,中国,CN,Anhui Province,Huangshan,9,0,1,0,64.0,8.0,,
2020-02-10,中国,CN,Guangdong Province,Huizhou,52,0,4,0,64.0,48.0,,
2020-02-10,中国,CN,Liaoning Province,Huludao,9,0,0,0,64.0,9.0,,
2020-02-10,中国,CN,Inner Mongolia Autonomous Region,Hulunbeier,5,0,1,0,64.0,4.0,,
2020-02-10,中国,CN,Zhejiang Province,Huzhou,10,0,3,0,64.0,7.0,,
2020-02-10,中国,CN,Jiangxi,Ji'an,18,0,2,0,64.0,16.0,,
2020-02-10,中国,CN,Heilongjiang Province,Jiamusi,14,0,5,0,64.0,9.0,,
2020-02-10,中国,CN,Guangdong Province,Jiangmen,20,0,4,0,64.0,16.0,,
2020-02-10,中国,CN,Henan Province,Jiaozuo,25,0,1,1,64.0,23.0,,
2020-02-10,中国,CN,Zhejiang Province,Jiaxing,40,0,5,0,64.0,35.0,,
2020-02-10,中国,CN,Guangdong Province,Jieyang,7,0,1,0,64.0,6.0,,
2020-02-10,中国,CN,Jilin Province,Jilin,5,0,2,0,64.0,3.0,,
2020-02-10,中国,CN,Shandong Province,Jinan,44,0,7,0,64.0,37.0,,
2020-02-10,中国,CN,Gansu province,Jinchang,1,0,1,0,64.0,0.0,,
2020-02-10,中国,CN,Shanxi Province,Jincheng,8,0,2,0,64.0,6.0,,
2020-02-10,中国,CN,Jiangxi,Jingdezhen,5,0,1,0,64.0,4.0,,
2020-02-10,中国,CN,Hubei Province,Jingmen,641,0,63,20,64.0,558.0,,
2020-02-10,中国,CN,Hubei Province,Jingzhou,1045,0,46,15,64.0,984.0,,
2020-02-10,中国,CN,Zhejiang Province,Jinhua,53,0,16,0,64.0,37.0,,
2020-02-10,中国,CN,Shandong Province,Jining,39,0,8,0,64.0,31.0,,
2020-02-10,中国,CN,Shanxi Province,Jinzhong,32,0,8,0,64.0,24.0,,
2020-02-10,中国,CN,Liaoning Province,Jinzhou,11,0,1,0,64.0,10.0,,
2020-02-10,中国,CN,Jiangxi,Jiujiang,101,0,7,0,64.0,94.0,,
2020-02-10,中国,CN,Heilongjiang Province,Jixi,34,0,1,0,64.0,33.0,,
2020-02-10,中国,CN,Henan Province,Jiyuan,4,0,0,0,64.0,4.0,,
2020-02-10,中国,CN,Henan Province,Kaifeng,24,0,1,0,64.0,23.0,,
2020-02-10,中国,CN,Yunnan Province,Kunming,45,0,6,0,64.0,39.0,,
2020-02-10,中国,CN,Hebei Province,Langfang,24,0,5,0,64.0,19.0,,
2020-02-10,中国,CN,Gansu province,Lanzhou,35,0,10,2,64.0,23.0,,
2020-02-10,中国,CN,Sichuan Province,Leshan,3,0,0,0,64.0,3.0,,
2020-02-10,中国,CN,Tibet Autonomous Region,Lhasa,1,0,0,0,64.0,1.0,,
2020-02-10,中国,CN,Jiangsu Province,Lianyungang,35,0,4,0,64.0,31.0,,
2020-02-10,中国,CN,Shandong Province,Liaocheng,34,0,2,0,64.0,32.0,,
2020-02-10,中国,CN,Liaoning Province,Liaoyang,3,0,0,0,64.0,3.0,,
2020-02-10,中国,CN,Jilin Province,Liaoyuan,6,0,0,0,64.0,6.0,,
2020-02-10,中国,CN,Yunnan Province,Lijiang,7,0,2,0,64.0,5.0,,
2020-02-10,中国,CN,Yunnan Province,Lincang,1,0,0,0,64.0,1.0,,
2020-02-10,中国,CN,Shanxi Province,Linfen,2,0,1,0,64.0,1.0,,
2020-02-10,中国,CN,Shandong Province,Linyi,42,0,8,0,64.0,34.0,,
2020-02-10,中国,CN,Zhejiang Province,Lishui,17,0,5,0,64.0,12.0,,
2020-02-10,中国,CN,Guizhou Province,Liupanshui,10,0,0,1,64.0,9.0,,
2020-02-10,中国,CN,Guangxi Zhuang Autonomous Region,Liuzhou,22,0,3,0,64.0,19.0,,
2020-02-10,中国,CN,Gansu province,Longnan,4,0,0,0,64.0,4.0,,
2020-02-10,中国,CN,Fujian Province,Longyan,6,0,1,0,64.0,5.0,,
2020-02-10,中国,CN,Hunan Province,Loudi,66,0,8,0,64.0,58.0,,
2020-02-10,中国,CN,Anhui Province,Lu'an,57,0,3,0,64.0,54.0,,
2020-02-10,中国,CN,Shanxi Province,Luliang,6,0,3,0,64.0,3.0,,
2020-02-10,中国,CN,Henan Province,Luohe,30,0,5,0,64.0,25.0,,
2020-02-10,中国,CN,Henan Province,Luoyang,27,0,2,0,64.0,25.0,,
2020-02-10,中国,CN,Sichuan Province,Luzhou,17,0,2,0,64.0,15.0,,
2020-02-10,中国,CN,Anhui Province,Ma'anshan,31,0,2,0,64.0,29.0,,
2020-02-10,中国,CN,Guangdong Province,Maoming,10,0,1,0,64.0,9.0,,
2020-02-10,中国,CN,Jilin Province,Matsubara,2,0,1,0,64.0,1.0,,
2020-02-10,中国,CN,Guangdong Province,Meizhou,13,0,4,0,64.0,9.0,,
2020-02-10,中国,CN,Sichuan Province,Mianyang,21,0,4,0,64.0,17.0,,
2020-02-10,中国,CN,Heilongjiang Province,Mudanjiang,12,0,1,0,64.0,11.0,,
2020-02-10,中国,CN,Jiangxi,Nanchang,189,0,38,0,64.0,151.0,,
2020-02-10,中国,CN,Sichuan Province,Nanchong,33,0,4,0,64.0,29.0,,
2020-02-10,中国,CN,Jiangsu Province,Nanjing,78,0,22,0,64.0,56.0,,
2020-02-10,中国,CN,Guangxi Zhuang Autonomous Region,Nanning,37,0,8,0,64.0,29.0,,
2020-02-10,中国,CN,Fujian Province,Nanping,18,0,2,0,64.0,16.0,,
2020-02-10,中国,CN,Jiangsu Province,Nantong,33,0,5,0,64.0,28.0,,
2020-02-10,中国,CN,Henan Province,Nanyang,134,0,30,2,64.0,102.0,,
2020-02-10,中国,CN,Sichuan Province,Neijiang,17,0,2,0,64.0,15.0,,
2020-02-10,中国,CN,Zhejiang Province,Ningbo,149,0,18,0,64.0,131.0,,
2020-02-10,中国,CN,Fujian Province,Ningde,24,0,4,0,64.0,20.0,,
2020-02-10,中国,CN,Guangxi Zhuang Autonomous Region,North Sea,35,0,3,0,64.0,32.0,,
2020-02-10,中国,CN,Liaoning Province,Panjin,11,0,0,0,64.0,11.0,,
2020-02-10,中国,CN,Sichuan Province,Panzhihua,13,0,5,0,64.0,8.0,,
2020-02-10,中国,CN,Henan Province,Pingdingshan,52,0,13,1,64.0,38.0,,
2020-02-10,中国,CN,Gansu province,Pingliang,8,0,0,0,64.0,8.0,,
2020-02-10,中国,CN,Jiangxi,Pingxiang,25,0,1,0,64.0,24.0,,
2020-02-10,中国,CN,Yunnan Province,Pu'er,4,0,0,0,64.0,4.0,,
2020-02-10,中国,CN,Fujian Province,Putian,51,0,2,0,64.0,49.0,,
2020-02-10,中国,CN,Henan Province,Puyang,10,0,0,0,64.0,10.0,,
2020-02-10,中国,CN,Hubei Province,Qianjiang,85,0,3,2,64.0,80.0,,
2020-02-10,中国,CN,Shandong Province,Qingdao,53,0,10,1,64.0,42.0,,
2020-02-10,中国,CN,Gansu province,Qingyang,3,0,0,0,64.0,3.0,,
2020-02-10,中国,CN,Guangdong Province,Qingyuan,10,0,5,0,64.0,5.0,,
2020-02-10,中国,CN,Hebei Province,Qinhuangdao,7,0,0,0,64.0,7.0,,
